The Idiot	https://web.archive.org/web/20201101001745/http://pinkmonkey.com/booknotes/monkeynotes/pmIdiot01.asp
The Hound of the Baskervilles	https://web.archive.org/web/20210124063324/http://www.pinkmonkey.com/booknotes/monkeynotes/pmHoundBaskervilles01.asp
The Count of Monte Cristo	https://web.archive.org/web/20201101001825/http://pinkmonkey.com/booknotes/monkeynotes/pmCountMonte01.asp
David Copperfield	https://web.archive.org/web/20201201081602/http://pinkmonkey.com/booknotes/barrons/dvdcppr.asp
Great Expectations	https://web.archive.org/web/20201101001913/http://pinkmonkey.com/booknotes/barrons/grtexpt.asp
Hard Times	https://web.archive.org/web/20201101002000/http://pinkmonkey.com/booknotes/barrons/hardtms.asp
Oliver Twist	https://web.archive.org/web/20210212195511/http://www.pinkmonkey.com/booknotes/barrons/oltwist.asp
A Tale of Two Cities	https://web.archive.org/web/20201101002114/http://pinkmonkey.com/booknotes/barrons/taletwo.asp
Crime and Punishment	https://web.archive.org/web/20201101002135/http://pinkmonkey.com/booknotes/barrons/crimepn.asp
Middlemarch	https://web.archive.org/web/20201101002155/http://pinkmonkey.com/booknotes/monkeynotes/pmMiddle01.asp
Silas Marner	https://web.archive.org/web/20201101002218/http://pinkmonkey.com/booknotes/monkeynotes/pmSilasMarner01.asp
Silas Marner	https://web.archive.org/web/20201101002241/http://pinkmonkey.com/booknotes/barrons/silsmnr.asp
Madame Bovary	https://web.archive.org/web/20201101002307/http://pinkmonkey.com/booknotes/monkeynotes/pmMadameBovary01.asp
Madame Bovary	https://web.archive.org/web/20201101002329/http://pinkmonkey.com/booknotes/barrons/mbovary.asp
Jude the Obscure	https://web.archive.org/web/20201101002352/http://www.pinkmonkey.com/booknotes/monkeynotes/pmJude01.asp
The Mayor of Casterbridge	https://web.archive.org/web/20201101002412/http://pinkmonkey.com/booknotes/monkeynotes/pmMayor01.asp
Tess of the D'Urbervilles	https://web.archive.org/web/20201101002435/http://pinkmonkey.com/booknotes/monkeynotes/pmTessD01.asp
Under the Greenwood Tree	https://web.archive.org/web/20201101002454/http://pinkmonkey.com/booknotes/monkeynotes/pmGreenwood01.asp
The House of the Seven Gables	https://web.archive.org/web/20201101002515/http://pinkmonkey.com/booknotes/monkeynotes/pmHouseSeven01.asp
The Scarlet Letter	https://web.archive.org/web/20201114002651/http://www.pinkmonkey.com/booknotes/monkeynotes/pmScarletLetter01.asp
Siddhartha	https://web.archive.org/web/20201101002557/http://pinkmonkey.com/booknotes/monkeynotes/pmSiddhartha01.asp
The Mayor of Casterbridge	https://web.archive.org/web/20201101002616/http://pinkmonkey.com/booknotes/barrons/myrcast.asp
Tess of the D'Urbervilles	https://web.archive.org/web/20210303205346/http://pinkmonkey.com/booknotes/barrons/tessurb.asp
The House of the Seven Gables	https://web.archive.org/web/20201101002659/http://pinkmonkey.com/booknotes/barrons/house7g.asp
The Scarlet Letter	https://web.archive.org/web/20201101002722/http://pinkmonkey.com/booknotes/barrons/scarlet.asp
Siddhartha	https://web.archive.org/web/20201101002744/http://pinkmonkey.com/booknotes/barrons/siddhartha.asp
The Turn of the Screw	https://web.archive.org/web/20201101002804/http://pinkmonkey.com/booknotes/monkeynotes/pmTurnScrew01.asp
Dubliners	https://web.archive.org/web/20201101002824/http://pinkmonkey.com/booknotes/monkeynotes/pmDubliners01.asp
A Portrait of the Artist as a Young Man	https://web.archive.org/web/20201101002846/http://pinkmonkey.com/booknotes/monkeynotes/pmPortrait01.asp
Ulysses	https://web.archive.org/web/20210108074703/http://pinkmonkey.com/booknotes/monkeynotes/pmUlysses01.asp
Turn of the Screw	https://web.archive.org/web/20210122042016/http://pinkmonkey.com/booknotes/barrons/daisyml.asp
A Portrait of the Artist as a Young Man	https://web.archive.org/web/20201101003003/http://pinkmonkey.com/booknotes/barrons/portrat.asp
The Metamorphosis	https://web.archive.org/web/20201101003024/http://pinkmonkey.com/booknotes/monkeynotes/pmMetamorph01.asp
The Trial	https://web.archive.org/web/20201101003037/http://pinkmonkey.com/booknotes/monkeynotes/pmTrial01.asp
Babbitt	https://web.archive.org/web/20210122033741/http://pinkmonkey.com/booknotes/monkeynotes/pmBabbitt01.asp
Main Street	https://web.archive.org/web/20201101003152/http://pinkmonkey.com/booknotes/monkeynotes/pmMainStreet01.asp
White Fang	https://web.archive.org/web/20201101003212/http://pinkmonkey.com/booknotes/monkeynotes/pmWhiteFang01.asp
Sons and Lovers	https://web.archive.org/web/20201101003242/http://pinkmonkey.com/booknotes/barrons/sonlvrs.asp
Babbitt	https://web.archive.org/web/20210122034527/http://pinkmonkey.com/booknotes/barrons/babbitt.asp
Of Human Bondage	https://web.archive.org/web/20201101003321/http://pinkmonkey.com/booknotes/monkeynotes/pmOfHuman01.asp
Moby Dick	https://web.archive.org/web/20201101003344/http://pinkmonkey.com/booknotes/monkeynotes/pmMobyDick01.asp
Typee	https://web.archive.org/web/20201101003405/http://pinkmonkey.com/booknotes/monkeynotes/pmTypee01.asp
Moby Dick	https://web.archive.org/web/20201101003428/http://pinkmonkey.com/booknotes/barrons/mbydick.asp
Typee	https://web.archive.org/web/20201101003448/http://pinkmonkey.com/booknotes/barrons/billbud.asp
Ivanhoe	https://web.archive.org/web/20210126040437/http://www.pinkmonkey.com/booknotes/monkeynotes/pmIvanhoe01.asp
Frankenstein	https://web.archive.org/web/20201127013000/http://www.pinkmonkey.com/booknotes/monkeynotes/pmFrankenstein01.asp
The Jungle	https://web.archive.org/web/20201101003550/http://pinkmonkey.com/booknotes/monkeynotes/pmJungle01.asp
Dr. Jekyll and Mr. Hyde	https://web.archive.org/web/20201101003611/http://pinkmonkey.com/booknotes/monkeynotes/pmJekyll01.asp
Kidnapped	https://web.archive.org/web/20201101003714/http://www.pinkmonkey.com/booknotes/monkeynotes/pmKidnapped01.asp
Treasure Island	https://web.archive.org/web/20201101003817/http://pinkmonkey.com/booknotes/monkeynotes/pmTreasure01.asp
Dracula	https://web.archive.org/web/20201101003837/http://pinkmonkey.com/booknotes/monkeynotes/pmDracula01.asp
Uncle Tom's Cabin	https://web.archive.org/web/20201101003858/http://pinkmonkey.com/booknotes/monkeynotes/pmUncleTom01.asp
The Jungle	https://web.archive.org/web/20201101003919/http://pinkmonkey.com/booknotes/barrons/jungle.asp
Uncle Tom's Cabin	https://web.archive.org/web/20201101003943/http://pinkmonkey.com/booknotes/barrons/uncltom.asp
Gulliver's Travels	https://web.archive.org/web/20201101004042/http://pinkmonkey.com/booknotes/barrons/gullivr.asp
Vanity Fair	https://web.archive.org/web/20201101004138/http://pinkmonkey.com/booknotes/monkeynotes/pmVanity01.asp
Walden	https://web.archive.org/web/20201101004204/http://pinkmonkey.com/booknotes/monkeynotes/pmWalden01.asp
War and Peace	https://web.archive.org/web/20201101004250/http://pinkmonkey.com/booknotes/monkeynotes/pmWarPeace01.asp
Fathers and Sons	https://web.archive.org/web/20201101004343/http://pinkmonkey.com/booknotes/monkeynotes/pmFatherSon01.asp
Huckleberry Finn	https://web.archive.org/web/20201101004414/http://pinkmonkey.com/booknotes/monkeynotes/pmHuckFinn01.asp
The Prince and the Pauper	https://web.archive.org/web/20201101004430/http://pinkmonkey.com/booknotes/monkeynotes/pmPrincePauper01.asp
Tom Sawyer	https://web.archive.org/web/20210512200515/https://www.pinkmonkey.com/booknotes/monkeynotes/pmTomSawyer01.asp
Walden	https://web.archive.org/web/20210428023845/http://www.pinkmonkey.com/booknotes/barrons/walden.asp
Huckleberry Finn	https://web.archive.org/web/20210410052117/http://www.pinkmonkey.com/booknotes/barrons/huckfin.asp
Candide	https://web.archive.org/web/20210303214038/http://pinkmonkey.com/booknotes/monkeynotes/pmCandide01.asp
Candide	https://web.archive.org/web/20210303202050/http://pinkmonkey.com/booknotes/barrons/candide.asp
The Time Machine	https://web.archive.org/web/20201101010142/http://www.pinkmonkey.com/booknotes/monkeynotes/pmTimeMachine01.asp
The War of the Worlds	https://web.archive.org/web/20201002041525/http://pinkmonkey.com/booknotes/monkeynotes/pmWaroftheWorlds01.asp
Ethan Frome	https://web.archive.org/web/20210411033533/http://www.pinkmonkey.com/booknotes/monkeynotes/pmEthanFrome01.asp
The House of Mirth	https://web.archive.org/web/20210515114954/https://www.pinkmonkey.com/booknotes/monkeynotes/pmMirth01.asp
The Picture of Dorian Gray	https://web.archive.org/web/20201031014024/http://www.pinkmonkey.com/booknotes/monkeynotes/pmPictureDorian01.asp
Ethan Frome	https://web.archive.org/web/20201101010229/http://www.pinkmonkey.com/booknotes/barrons/ethnfrm.asp
The Beast in the Jungle	https://web.archive.org/web/20201101005950/http://pinkmonkey.com/booknotes/monkeynotes/pmBeast01.asp
The Call of the Wild	https://web.archive.org/web/20210422044205/http://pinkmonkey.com/booknotes/monkeynotes/pmCallWild01.asp
A Connecticut Yankee in King Arthur's Court	https://web.archive.org/web/20210122024558/http://pinkmonkey.com/booknotes/monkeynotes/pmConnYankee01.asp
Looking Backward: 2000-1887	https://web.archive.org/web/20201101010303/http://www.pinkmonkey.com/booknotes/monkeynotes/pmLookingBackward01.asp
Tom Sawyer	https://web.archive.org/web/20201101010435/http://www.pinkmonkey.com/booknotes/barrons/tomswyr.asp
Candide	https://web.archive.org/web/20210421220932/http://pinkmonkey.com/booknotes/monkeynotes/pmCanterbury01.asp
Looking Backward: 2000-1887	https://web.archive.org/web/20201031022652/http://www.pinkmonkey.com/booknotes/monkeynotes/pmLookingBack01.asp
Siddhartha	https://web.archive.org/web/20201104042507/http://www.pinkmonkey.com/booknotes/barrons/steppen.asp
